income,debt_ratio,history_years,defaults,age,protected,approved_historical,approved_merit_only
159.94,0.15,2.54,4.0,59.46,1.0,0,1
171.73,0.45,1.65,0.0,26.47,0.0,1,1
149.78,0.12,31.76,4.0,37.47,1.0,1,1
157.37,0.81,39.78,3.0,85.0,0.0,1,1
121.1,0.57,19.8,3.0,87.05,1.0,0,0
78.2,0.63,37.66,1.0,19.36,1.0,1,1
147.27,0.25,1.95,0.0,51.28,0.0,1,1
195.38,0.19,26.05,0.0,41.14,1.0,1,1
30.46,0.32,22.08,1.0,26.75,0.0,0,0
43.81,0.7,14.16,0.0,72.7,1.0,0,0
105.21,0.04,11.86,1.0,35.16,0.0,1,1
176.26,0.89,36.58,2.0,66.86,0.0,1,1
78.44,0.13,26.01,4.0,27.41,0.0,0,0
20.13,0.98,12.95,4.0,70.81,1.0,0,0
188.09,0.37,11.0,4.0,61.64,1.0,1,1
54.56,0.91,37.47,4.0,46.9,0.0,0,0
91.53,0.53,9.13,2.0,29.57,0.0,0,0
61.75,0.87,18.54,3.0,32.94,1.0,0,0
130.62,0.06,2.27,1.0,50.91,0.0,1,1
135.65,0.45,32.56,1.0,83.95,1.0,1,1
178.11,0.21,34.48,3.0,77.15,1.0,1,1
114.57,0.3,35.44,2.0,22.49,0.0,1,1
42.32,0.74,3.29,4.0,32.62,1.0,0,0
84.42,0.42,20.41,4.0,87.45,0.0,0,0
39.49,0.81,19.57,3.0,42.73,1.0,0,0
126.36,0.07,19.12,4.0,68.32,1.0,0,0
54.86,0.36,6.15,4.0,28.76,0.0,0,0
91.31,0.04,34.72,4.0,66.53,1.0,0,0
190.22,0.38,22.39,4.0,75.93,0.0,1,1
16.99,0.8,25.15,1.0,55.45,1.0,0,0
142.16,0.47,11.29,5.0,70.57,1.0,0,0
65.65,0.81,13.69,1.0,74.44,0.0,0,0
124.05,0.78,30.37,2.0,41.19,1.0,0,0
82.74,0.34,26.88,5.0,19.51,0.0,0,0
141.95,0.31,38.15,3.0,49.62,0.0,1,1
172.09,0.33,24.59,0.0,34.23,1.0,1,1
20.95,0.04,10.4,4.0,39.23,1.0,0,0
106.77,0.85,3.59,4.0,27.92,1.0,0,0
133.61,0.11,23.53,5.0,75.91,1.0,0,0
92.72,0.59,8.35,2.0,57.52,0.0,0,0
92.0,0.04,31.25,3.0,87.1,0.0,1,1
189.99,0.89,35.16,4.0,37.96,0.0,0,0
114.55,0.68,20.12,0.0,47.3,1.0,1,1
188.94,0.81,12.82,1.0,38.64,0.0,1,1
23.98,0.92,26.07,2.0,83.5,0.0,0,0
174.2,0.82,23.21,1.0,25.11,1.0,1,1
34.29,0.51,28.97,0.0,29.19,1.0,0,1
42.74,0.81,16.7,1.0,81.67,0.0,0,0
126.32,0.29,13.25,2.0,74.8,0.0,1,1
55.28,0.9,32.98,3.0,82.38,1.0,0,0
87.84,0.84,35.63,0.0,62.43,0.0,1,1
133.77,0.24,36.01,5.0,74.36,0.0,0,0
100.49,0.39,2.39,2.0,18.26,1.0,0,0
65.02,0.12,29.18,3.0,46.3,1.0,0,0
29.93,0.44,31.14,1.0,71.57,0.0,0,0
52.54,0.37,22.44,1.0,39.7,0.0,1,1
64.44,0.37,34.98,2.0,80.25,0.0,1,1
11.31,0.83,21.5,4.0,82.42,1.0,0,0
31.23,0.21,26.76,1.0,64.23,1.0,0,1
88.64,0.46,8.98,4.0,18.07,0.0,0,0
124.12,0.89,38.34,4.0,21.79,1.0,0,0
140.58,0.67,34.33,4.0,81.72,1.0,0,0
180.85,0.07,17.04,4.0,69.77,1.0,1,1
84.88,0.61,30.74,4.0,27.98,1.0,0,0
86.91,0.76,13.37,4.0,51.38,1.0,0,0
184.87,0.63,15.58,1.0,53.74,1.0,1,1
196.51,0.04,21.77,4.0,20.64,1.0,1,1
112.41,0.6,12.23,4.0,58.11,0.0,0,0
133.61,0.58,35.39,0.0,71.25,0.0,1,1
18.77,0.58,16.49,3.0,49.23,0.0,0,0
171.76,0.51,35.68,3.0,89.4,0.0,1,1
163.57,0.64,0.81,1.0,81.99,0.0,1,1
87.07,0.79,26.32,4.0,59.87,1.0,0,0
20.06,0.68,4.1,2.0,64.99,1.0,0,0
92.45,0.53,10.55,3.0,79.13,1.0,0,0
113.0,0.95,8.12,3.0,41.22,0.0,0,0
10.02,0.34,35.94,5.0,31.55,0.0,0,0
12.46,0.82,35.53,2.0,52.24,0.0,0,0
146.07,0.65,28.0,3.0,77.0,0.0,1,1
12.68,0.53,13.07,3.0,31.52,1.0,0,0
30.03,0.83,35.45,4.0,79.74,0.0,0,0
199.24,0.36,21.77,5.0,41.46,0.0,1,1
181.8,0.0,13.54,3.0,27.7,1.0,1,1
177.1,0.85,2.99,4.0,60.58,1.0,0,0
46.14,0.22,10.41,0.0,40.63,0.0,1,1
77.48,0.41,26.62,1.0,22.24,1.0,0,1
78.65,0.24,7.19,2.0,19.4,1.0,0,0
73.21,0.62,20.64,3.0,51.8,0.0,0,0
115.3,0.2,27.45,4.0,48.42,0.0,0,0
77.18,0.85,13.22,3.0,45.92,1.0,0,0
141.97,0.97,9.06,2.0,65.41,1.0,0,0
93.42,0.1,29.01,3.0,21.24,1.0,0,1
97.65,0.3,21.37,2.0,88.9,1.0,0,1
164.45,0.2,12.85,4.0,27.22,1.0,0,1
35.72,0.13,16.07,2.0,37.6,0.0,0,0
89.35,0.43,32.0,2.0,27.76,1.0,0,1
163.29,0.75,34.71,5.0,36.17,1.0,0,0
182.68,0.85,31.85,2.0,66.32,1.0,1,1
30.91,0.11,15.69,4.0,48.6,1.0,0,0
120.73,1.0,31.82,3.0,76.95,0.0,0,0
169.69,0.05,16.63,2.0,64.22,1.0,1,1
75.99,0.83,2.53,2.0,88.79,0.0,0,0
143.95,0.36,20.64,1.0,39.37,1.0,1,1
102.06,0.33,24.77,0.0,33.48,1.0,1,1
147.73,0.93,2.22,1.0,71.27,1.0,0,1
135.68,0.4,36.39,1.0,39.53,0.0,1,1
96.62,0.82,7.34,1.0,68.57,1.0,0,0
41.68,0.24,28.61,5.0,60.51,0.0,0,0
61.74,0.74,37.82,2.0,62.32,0.0,0,0
118.95,0.04,28.6,5.0,51.22,0.0,1,1
29.54,0.1,27.59,3.0,24.99,0.0,0,0
137.92,0.11,22.97,4.0,61.67,0.0,1,1
148.88,0.65,1.68,4.0,50.46,1.0,0,0
174.75,0.02,33.51,5.0,28.11,0.0,1,1
43.01,0.35,31.28,1.0,32.35,1.0,0,1
95.42,0.75,18.83,3.0,72.4,1.0,0,0
17.55,0.28,0.51,1.0,33.54,1.0,0,0
69.81,0.93,13.68,1.0,64.44,0.0,0,0
116.11,0.33,18.86,1.0,63.06,1.0,1,1
14.69,0.55,2.76,4.0,89.91,0.0,0,0
82.39,0.74,6.99,3.0,57.21,0.0,0,0
139.8,0.23,21.31,0.0,68.34,0.0,1,1
137.28,0.74,36.19,0.0,18.67,0.0,1,1
40.21,0.82,35.3,3.0,77.55,0.0,0,0
29.01,0.51,37.11,2.0,27.72,1.0,0,0
160.13,0.4,6.81,4.0,55.93,0.0,0,0
19.76,0.66,6.57,0.0,46.15,1.0,0,0
43.53,0.41,37.33,0.0,31.22,0.0,1,1
103.96,0.68,4.34,4.0,35.5,0.0,0,0
195.98,0.3,3.34,0.0,59.79,1.0,1,1
163.17,0.91,5.77,4.0,60.04,0.0,0,0
161.74,0.52,29.53,0.0,35.87,1.0,1,1
99.06,0.8,27.97,3.0,80.68,0.0,0,0
83.55,0.56,8.32,4.0,46.37,1.0,0,0
153.3,0.06,35.89,2.0,36.82,1.0,1,1
64.15,0.75,20.39,2.0,69.43,0.0,0,0
92.79,0.45,11.23,4.0,82.35,0.0,0,0
75.85,0.63,18.83,5.0,31.45,1.0,0,0
42.4,0.15,4.59,1.0,40.64,0.0,0,0
159.23,0.29,28.75,4.0,74.85,1.0,1,1
32.51,0.09,36.57,4.0,23.89,1.0,0,0
42.24,0.29,17.48,4.0,46.16,0.0,0,0
64.59,0.22,10.87,1.0,25.57,0.0,1,1
141.88,0.49,35.48,2.0,68.25,0.0,1,1
122.0,0.55,2.13,1.0,33.32,1.0,0,1
128.52,0.24,21.61,1.0,81.61,1.0,1,1
138.25,0.51,16.95,4.0,18.51,1.0,0,0
109.97,0.7,35.46,1.0,30.21,0.0,1,1
63.24,0.42,17.48,1.0,83.12,1.0,0,1
100.19,0.08,30.09,4.0,88.31,0.0,0,0
22.37,0.32,20.67,3.0,81.32,0.0,0,0
157.86,0.91,22.94,4.0,70.92,1.0,0,0
137.87,0.96,1.39,1.0,29.35,0.0,0,0
55.34,0.94,17.26,2.0,89.13,1.0,0,0
113.19,0.02,29.1,4.0,32.28,1.0,0,1
60.26,0.61,5.65,2.0,49.17,1.0,0,0
157.28,0.7,23.1,1.0,42.19,1.0,1,1
173.54,0.82,33.06,0.0,20.67,0.0,1,1
158.41,0.26,12.48,4.0,51.19,1.0,0,1
173.05,0.58,10.62,2.0,81.26,1.0,1,1
119.09,0.36,11.73,2.0,57.64,1.0,1,1
120.7,0.51,39.66,0.0,36.54,0.0,1,1
105.06,0.05,39.23,5.0,65.94,1.0,0,0
115.49,0.4,15.93,3.0,83.34,0.0,0,0
142.38,0.27,22.82,3.0,85.91,0.0,1,1
105.27,0.94,35.22,3.0,88.33,1.0,0,0
50.76,0.09,11.2,3.0,47.85,1.0,0,0
46.91,0.21,11.5,5.0,26.21,1.0,0,0
93.62,0.65,21.0,2.0,31.5,0.0,0,0
126.14,0.56,36.13,2.0,32.89,0.0,1,1
69.96,0.02,0.27,4.0,85.49,0.0,0,0
108.71,0.1,15.78,3.0,34.9,0.0,1,1
68.2,0.63,12.66,4.0,87.95,1.0,0,0
21.65,0.99,20.97,4.0,58.82,1.0,0,0
118.6,0.38,27.14,3.0,65.92,1.0,0,1
103.24,0.55,0.15,5.0,67.13,0.0,0,0
134.79,0.78,5.16,5.0,43.79,0.0,0,0
77.6,0.78,16.34,4.0,38.69,1.0,0,0
114.04,0.88,22.05,4.0,35.64,0.0,0,0
74.17,0.02,18.74,5.0,37.19,0.0,0,0
61.22,0.57,39.27,5.0,56.2,0.0,0,0
24.56,0.76,4.45,5.0,54.43,1.0,0,0
87.59,0.18,31.57,2.0,48.26,1.0,1,1
86.78,0.5,14.12,4.0,60.25,1.0,0,0
108.82,0.76,17.51,1.0,41.19,1.0,0,0
85.45,0.68,19.19,3.0,78.33,1.0,0,0
119.69,0.53,31.53,0.0,84.91,1.0,1,1
164.42,0.29,22.17,1.0,20.67,0.0,1,1
162.49,0.21,32.25,0.0,79.33,0.0,1,1
94.57,0.95,7.43,4.0,39.97,0.0,0,0
69.29,0.07,14.68,3.0,63.91,0.0,0,0
111.22,0.23,31.76,5.0,32.53,1.0,0,0
120.32,0.64,7.63,5.0,25.59,1.0,0,0
162.66,0.11,5.09,4.0,30.37,0.0,1,1
62.21,0.3,24.64,3.0,59.09,1.0,0,0
93.81,0.9,18.43,2.0,61.67,1.0,0,0
75.45,0.21,10.79,3.0,59.7,0.0,0,0
78.02,0.11,36.04,1.0,76.33,1.0,1,1
28.42,0.47,33.2,1.0,45.31,0.0,0,0
68.64,0.9,38.31,3.0,48.97,1.0,0,0
168.56,0.73,23.36,4.0,41.25,1.0,0,0
21.36,0.65,23.9,0.0,57.63,1.0,0,0
159.85,0.45,36.12,0.0,70.68,1.0,1,1
72.66,0.89,6.1,4.0,34.26,0.0,0,0
35.22,0.52,34.38,3.0,67.13,0.0,0,0
169.27,0.45,0.71,4.0,52.97,0.0,0,0
125.43,0.78,4.71,3.0,65.04,1.0,0,0
10.72,0.03,4.33,3.0,43.21,1.0,0,0
131.21,0.4,17.45,2.0,41.47,1.0,1,1
38.69,0.42,20.2,2.0,50.48,1.0,0,0
161.59,0.87,35.36,5.0,64.21,0.0,0,0
93.64,0.89,31.05,3.0,60.63,0.0,0,0
94.35,0.66,38.75,3.0,53.46,0.0,0,0
96.7,0.19,17.03,2.0,73.65,1.0,0,1
95.97,0.28,16.52,4.0,48.68,0.0,0,0
142.65,0.34,17.7,2.0,19.11,0.0,1,1
151.17,0.85,18.76,4.0,55.04,0.0,0,0
59.03,0.31,3.62,4.0,78.72,0.0,0,0
28.42,0.22,9.8,3.0,80.23,1.0,0,0
141.75,0.5,33.63,1.0,61.99,0.0,1,1
149.26,0.75,8.47,3.0,53.29,0.0,0,0
171.0,0.6,15.13,3.0,18.66,0.0,1,1
178.08,0.32,17.22,0.0,83.04,0.0,1,1
31.52,0.84,2.93,3.0,42.61,0.0,0,0
186.96,0.08,8.41,5.0,55.41,1.0,0,1
104.27,0.19,37.17,0.0,84.97,1.0,1,1
92.39,0.94,10.53,3.0,41.99,0.0,0,0
76.25,0.33,0.4,0.0,47.72,0.0,1,1
148.78,0.19,17.71,1.0,47.92,1.0,1,1
67.42,0.54,3.51,2.0,88.76,0.0,0,0
67.59,0.59,4.23,2.0,88.13,1.0,0,0
118.47,0.38,33.12,0.0,58.69,1.0,1,1
12.36,0.5,34.02,3.0,87.79,1.0,0,0
15.36,0.18,12.79,4.0,52.1,1.0,0,0
41.16,0.12,39.5,2.0,75.06,0.0,1,1
155.26,0.8,21.77,3.0,19.83,1.0,0,0
159.05,0.87,17.93,1.0,75.77,1.0,1,1
85.23,0.53,22.22,3.0,36.97,0.0,0,0
159.68,0.57,25.86,1.0,54.58,0.0,1,1
34.16,0.99,37.92,1.0,59.8,1.0,0,0
99.57,0.93,29.68,1.0,34.5,0.0,1,1
198.31,0.32,26.72,1.0,57.07,1.0,1,1
84.44,0.31,5.31,4.0,40.68,0.0,0,0
65.97,0.79,11.89,3.0,27.34,0.0,0,0
89.75,0.89,29.99,3.0,80.0,1.0,0,0
22.84,0.64,5.57,4.0,29.29,0.0,0,0
94.12,0.64,25.91,2.0,89.42,0.0,0,0
105.47,0.61,25.55,2.0,55.6,0.0,0,0
61.4,0.8,20.68,1.0,88.15,1.0,0,0
97.16,0.3,17.72,1.0,25.99,1.0,1,1
136.16,0.57,39.82,1.0,55.06,0.0,1,1
128.55,0.23,21.09,4.0,74.31,0.0,0,0
197.38,0.18,2.24,2.0,56.47,0.0,1,1
64.93,0.51,36.44,0.0,81.85,1.0,1,1
14.03,0.17,34.09,4.0,40.45,0.0,0,0
193.81,0.74,3.08,1.0,40.54,1.0,1,1
193.54,0.25,21.67,2.0,78.66,1.0,1,1
138.64,0.85,16.6,1.0,76.28,1.0,1,1
157.15,0.26,22.41,5.0,27.55,0.0,0,0
32.35,0.8,1.79,0.0,25.65,0.0,0,0
181.79,0.07,23.77,5.0,85.98,0.0,1,1
76.6,0.3,32.32,1.0,33.5,1.0,1,1
131.71,0.0,28.77,1.0,73.48,0.0,1,1
178.94,0.81,22.79,0.0,40.28,1.0,1,1
114.8,0.53,30.6,2.0,51.54,0.0,1,1
183.31,0.36,28.57,4.0,32.83,1.0,1,1
194.27,0.8,25.36,3.0,64.64,1.0,1,1
125.64,0.88,4.45,5.0,58.88,0.0,0,0
170.02,0.51,19.43,2.0,84.87,1.0,1,1
49.68,0.87,24.5,0.0,74.96,0.0,0,0
89.5,0.47,7.91,4.0,64.03,1.0,0,0
39.95,0.83,37.43,3.0,57.17,0.0,0,0
14.46,0.72,7.07,3.0,34.54,1.0,0,0
84.31,0.75,35.83,4.0,70.78,1.0,0,0
11.72,0.51,38.94,2.0,51.81,1.0,0,0
181.9,0.89,35.87,3.0,75.39,1.0,0,1
150.73,0.92,23.89,2.0,52.33,1.0,0,0
17.88,0.59,4.95,1.0,54.44,1.0,0,0
20.66,0.66,6.92,4.0,81.8,1.0,0,0
124.6,0.11,17.06,2.0,59.3,0.0,1,1
125.92,0.83,20.33,3.0,18.7,1.0,0,0
166.83,0.21,37.47,4.0,72.64,0.0,1,1
177.74,0.31,29.5,4.0,34.3,1.0,1,1
36.23,0.84,15.69,2.0,45.17,0.0,0,0
39.85,0.92,1.74,3.0,77.57,0.0,0,0
30.93,0.47,14.91,1.0,55.8,1.0,0,0
123.32,0.78,14.09,4.0,51.93,0.0,0,0
15.63,0.5,7.12,1.0,40.27,1.0,0,0
129.37,0.62,14.46,1.0,41.54,1.0,1,1
109.26,0.86,5.9,2.0,76.41,0.0,0,0
18.87,0.57,32.69,4.0,25.43,0.0,0,0
12.37,0.45,36.43,4.0,77.53,0.0,0,0
124.32,0.14,13.83,4.0,28.68,0.0,0,0
114.09,0.31,20.33,2.0,65.93,1.0,1,1
157.17,0.65,30.46,0.0,87.53,0.0,1,1
119.74,0.58,6.7,1.0,31.11,1.0,0,1
78.65,0.9,0.47,0.0,29.84,0.0,0,0
53.94,0.24,25.45,4.0,24.44,0.0,0,0
174.52,0.52,14.29,0.0,79.51,0.0,1,1
60.3,0.41,4.97,2.0,54.48,1.0,0,0
20.09,0.13,21.43,4.0,21.39,1.0,0,0
42.38,0.35,28.98,2.0,62.24,1.0,0,0
89.07,0.99,11.06,4.0,67.32,0.0,0,0
106.68,0.25,36.81,1.0,52.15,0.0,1,1
163.0,0.43,19.74,1.0,32.77,0.0,1,1
194.62,0.84,31.68,5.0,70.04,1.0,0,0
50.53,0.15,26.91,3.0,20.2,0.0,0,0
70.09,0.6,16.08,3.0,48.66,0.0,0,0
131.99,0.67,35.22,1.0,49.35,0.0,1,1
183.21,0.08,37.0,3.0,45.23,0.0,1,1
24.03,0.59,31.0,2.0,31.28,0.0,0,0
192.76,0.23,21.15,2.0,89.95,0.0,1,1
11.09,0.02,20.73,5.0,40.56,1.0,0,0
135.72,0.67,32.02,2.0,32.34,1.0,1,1
122.05,0.31,2.65,4.0,50.87,1.0,0,0
100.59,0.31,39.35,5.0,82.9,0.0,0,0
160.2,0.09,3.7,3.0,67.37,1.0,1,1
159.23,0.71,33.97,1.0,60.45,1.0,1,1
21.13,0.96,36.6,3.0,22.24,1.0,0,0
63.25,0.6,21.17,5.0,76.04,0.0,0,0
99.89,0.76,37.2,5.0,84.71,1.0,0,0
147.01,0.0,3.79,2.0,50.83,0.0,1,1
88.63,0.22,18.14,5.0,75.41,1.0,0,0
148.75,0.21,31.67,0.0,66.24,0.0,1,1
130.7,0.81,20.21,1.0,55.2,0.0,1,1
62.04,0.59,36.67,1.0,56.38,0.0,1,1
196.06,0.17,20.6,2.0,51.55,0.0,1,1
177.18,0.33,29.93,2.0,69.54,1.0,1,1
108.9,0.13,28.59,3.0,26.86,1.0,1,1
63.29,0.13,3.56,1.0,28.11,1.0,0,0
12.02,0.96,30.29,2.0,60.95,0.0,0,0
146.49,0.44,36.48,4.0,78.38,1.0,0,0
36.89,0.19,33.24,1.0,83.3,1.0,0,1
195.36,0.29,8.23,4.0,65.27,0.0,1,1
175.57,0.43,20.52,2.0,22.51,0.0,1,1
104.75,0.72,17.19,5.0,47.45,0.0,0,0
21.57,0.15,20.82,3.0,56.22,1.0,0,0
83.41,0.81,23.59,4.0,58.99,1.0,0,0
99.47,0.56,38.79,4.0,43.3,0.0,0,0
93.85,0.21,17.44,2.0,29.19,0.0,1,1
33.48,1.0,11.61,2.0,26.22,1.0,0,0
185.45,0.2,20.97,2.0,66.13,1.0,1,1
47.34,0.4,31.86,5.0,87.21,0.0,0,0
48.55,0.52,21.35,4.0,21.21,0.0,0,0
172.47,0.62,5.96,2.0,37.64,1.0,1,1
113.06,0.85,26.52,4.0,31.44,0.0,0,0
141.63,0.61,17.14,2.0,45.95,0.0,1,1
31.53,0.4,19.95,3.0,29.16,1.0,0,0
197.52,0.18,27.98,4.0,34.11,0.0,1,1
165.05,0.9,26.14,2.0,79.48,1.0,0,1
31.15,0.86,36.37,3.0,40.51,0.0,0,0
18.62,0.72,32.66,1.0,56.19,1.0,0,0
157.91,0.39,28.43,1.0,37.14,0.0,1,1
148.41,0.4,19.82,1.0,29.07,0.0,1,1
34.15,0.72,30.31,4.0,56.62,0.0,0,0
56.87,0.42,8.63,2.0,39.62,0.0,0,0
22.08,0.93,23.09,3.0,53.01,1.0,0,0
130.22,0.88,38.7,1.0,61.13,0.0,1,1
49.68,0.21,38.41,2.0,46.4,1.0,0,1
25.78,0.53,25.96,1.0,45.25,0.0,0,0
186.38,0.3,22.1,1.0,84.09,1.0,1,1
98.97,0.16,10.14,2.0,48.19,1.0,0,1
114.88,0.69,8.27,3.0,67.27,0.0,0,0
165.42,0.71,11.09,4.0,85.35,0.0,0,0
143.32,0.29,37.99,3.0,37.63,1.0,1,1
86.99,0.03,20.01,2.0,26.29,0.0,1,1
119.65,0.14,13.22,4.0,18.58,1.0,0,0
103.97,0.04,17.48,3.0,75.22,0.0,1,1
35.53,0.41,32.68,2.0,27.13,0.0,0,0
160.7,0.73,9.23,4.0,64.0,1.0,0,0
42.8,0.49,3.98,4.0,18.02,0.0,0,0
127.6,0.16,9.1,2.0,37.78,0.0,1,1
98.35,0.14,32.93,3.0,18.21,0.0,1,1
149.44,0.63,8.14,0.0,36.23,1.0,1,1
167.3,0.43,31.89,4.0,63.7,1.0,0,1
145.06,0.63,30.26,1.0,78.74,0.0,1,1
169.51,0.72,34.06,2.0,85.48,0.0,1,1
54.26,0.31,2.39,1.0,27.68,0.0,0,0
150.62,0.83,4.86,1.0,36.33,1.0,0,1
24.96,0.27,32.45,4.0,44.29,1.0,0,0
143.68,0.13,9.66,3.0,21.14,0.0,1,1
145.46,0.52,25.84,1.0,28.98,1.0,1,1
173.7,0.49,15.18,0.0,27.96,0.0,1,1
160.63,0.33,25.86,0.0,64.58,0.0,1,1
145.68,0.84,12.01,2.0,31.64,0.0,1,1
28.26,0.75,33.3,2.0,27.99,0.0,0,0
191.69,0.54,25.36,2.0,50.06,1.0,1,1
87.22,0.88,10.57,4.0,32.39,1.0,0,0
139.5,0.28,38.05,4.0,76.34,0.0,1,1
145.56,0.56,19.47,2.0,52.64,0.0,1,1
167.44,0.27,5.0,0.0,56.0,1.0,1,1
70.05,0.78,10.71,2.0,69.86,0.0,0,0
168.8,0.26,18.43,3.0,61.91,1.0,1,1
82.53,0.09,11.6,2.0,58.13,0.0,1,1
46.76,0.84,34.3,4.0,50.66,0.0,0,0
137.23,0.2,32.39,0.0,61.77,1.0,1,1
166.37,0.41,7.09,0.0,46.44,1.0,1,1
166.36,0.36,1.33,3.0,58.04,0.0,1,1
76.61,0.43,20.06,1.0,39.69,1.0,0,1
176.51,0.66,16.53,0.0,30.94,0.0,1,1
22.83,0.24,26.32,3.0,71.99,1.0,0,0
16.69,0.86,12.52,4.0,89.49,1.0,0,0
98.3,0.06,20.67,5.0,69.16,0.0,0,0
104.03,0.2,23.9,1.0,45.89,0.0,1,1
18.91,0.59,5.63,2.0,45.08,0.0,0,0
61.39,0.12,27.46,1.0,41.14,1.0,1,1
100.03,0.41,8.33,1.0,68.96,0.0,1,1
29.98,0.61,0.33,3.0,86.54,1.0,0,0
164.08,0.57,10.38,0.0,65.09,0.0,1,1
196.78,0.1,39.4,1.0,85.17,0.0,1,1
79.26,0.26,12.2,4.0,81.76,0.0,0,0
169.14,0.36,34.16,0.0,21.88,1.0,1,1
108.64,0.34,28.06,4.0,84.78,0.0,0,0
168.43,0.8,22.24,0.0,34.65,0.0,1,1
109.94,0.24,27.35,0.0,37.7,1.0,1,1
93.05,0.02,29.31,3.0,28.19,1.0,0,1
125.72,0.57,37.33,1.0,36.92,1.0,1,1
193.11,0.06,1.81,4.0,39.47,0.0,1,1
44.6,0.85,30.78,2.0,55.81,1.0,0,0
113.7,0.24,34.47,3.0,34.9,0.0,1,1
118.56,0.31,13.66,1.0,43.31,1.0,1,1
65.7,0.94,27.26,4.0,27.66,0.0,0,0
72.69,0.42,19.73,2.0,43.72,1.0,0,0
166.19,0.66,21.96,4.0,22.31,1.0,0,0
177.48,0.83,21.81,2.0,78.6,1.0,1,1
36.59,0.51,27.05,5.0,79.21,0.0,0,0
173.28,0.65,26.88,0.0,68.46,1.0,1,1
155.63,0.21,28.42,3.0,34.53,0.0,1,1
159.31,0.53,18.52,2.0,71.39,1.0,1,1
156.96,0.33,33.19,2.0,39.58,1.0,1,1
39.16,0.92,1.15,0.0,81.11,0.0,0,0
45.31,0.94,24.38,0.0,49.83,1.0,0,0
111.87,0.64,29.84,1.0,80.71,1.0,1,1
90.74,0.17,28.1,4.0,88.52,0.0,0,0
187.78,0.64,15.77,3.0,69.81,1.0,1,1
179.98,0.01,5.3,3.0,59.49,1.0,1,1
191.69,0.59,7.26,2.0,51.85,1.0,1,1
127.95,0.1,32.29,5.0,46.96,0.0,0,0
26.63,0.64,34.03,1.0,80.12,1.0,0,0
57.11,0.64,26.65,3.0,79.65,0.0,0,0
141.19,0.81,26.51,5.0,57.68,1.0,0,0
65.67,0.95,36.96,3.0,55.03,0.0,0,0
183.99,0.89,20.26,3.0,20.91,1.0,0,1
129.34,0.04,20.38,2.0,77.98,1.0,1,1
116.38,0.93,29.61,1.0,87.57,0.0,1,1
187.52,0.56,2.42,0.0,22.28,0.0,1,1
54.04,0.64,24.89,1.0,57.25,1.0,0,0
54.63,0.46,23.94,2.0,34.85,1.0,0,0
79.84,0.87,34.95,2.0,85.83,0.0,0,0
167.18,0.57,27.83,1.0,89.22,1.0,1,1
123.18,0.15,1.4,3.0,87.17,1.0,0,0
48.24,0.37,9.45,0.0,85.3,0.0,1,1
186.72,0.67,28.79,3.0,83.75,0.0,1,1
87.45,0.74,16.41,0.0,67.37,0.0,1,1
78.63,0.35,29.79,4.0,39.18,1.0,0,0
76.45,0.86,38.97,2.0,52.74,0.0,0,0
160.6,0.53,39.78,2.0,76.14,0.0,1,1
54.99,0.85,35.29,0.0,26.7,1.0,0,1
48.4,0.85,26.02,1.0,71.83,0.0,0,0
94.38,0.66,36.67,1.0,59.02,1.0,1,1
37.27,0.61,4.08,0.0,76.75,1.0,0,0
109.89,0.66,28.12,2.0,62.65,0.0,0,0
29.7,0.79,5.06,2.0,45.79,1.0,0,0
80.67,0.26,10.14,3.0,29.98,0.0,0,0
11.61,0.17,21.57,1.0,83.15,1.0,0,0
13.59,0.56,24.66,2.0,67.37,1.0,0,0
193.36,0.03,20.67,5.0,76.38,0.0,1,1
89.38,0.14,36.13,5.0,75.63,0.0,0,0
93.38,0.57,15.41,5.0,24.99,1.0,0,0
174.57,0.43,9.47,2.0,23.36,1.0,1,1
169.47,0.2,2.02,2.0,23.99,0.0,1,1
54.48,0.52,2.83,2.0,26.21,0.0,0,0
58.76,0.52,34.71,1.0,37.44,0.0,1,1
164.96,0.39,14.05,2.0,80.11,1.0,1,1
134.55,0.05,19.91,2.0,46.94,1.0,1,1
187.67,0.72,34.84,1.0,44.17,0.0,1,1
112.21,0.25,14.52,2.0,21.55,0.0,1,1
120.34,0.48,29.1,2.0,43.34,1.0,1,1
49.82,0.05,15.84,4.0,56.66,0.0,0,0
135.48,0.32,20.02,3.0,29.05,0.0,1,1
13.79,0.13,32.78,1.0,81.66,0.0,0,0
128.2,0.14,23.43,1.0,55.09,0.0,1,1
163.85,0.95,18.59,2.0,76.74,1.0,0,0
29.25,0.77,22.67,1.0,59.45,1.0,0,0
166.74,0.31,6.93,3.0,66.8,0.0,1,1
116.89,0.16,12.88,4.0,41.77,1.0,0,0
98.77,0.71,37.18,3.0,48.92,0.0,0,0
15.14,0.07,30.64,4.0,51.83,0.0,0,0
69.93,0.87,19.65,4.0,27.95,0.0,0,0
103.3,0.53,16.18,1.0,24.2,0.0,1,1
32.52,0.83,21.49,3.0,58.13,1.0,0,0
199.66,0.64,19.57,5.0,40.83,0.0,0,0
107.26,0.65,36.16,1.0,63.73,1.0,1,1
61.05,0.12,0.81,2.0,77.87,1.0,0,0
181.76,0.96,21.82,1.0,64.52,0.0,1,1
144.82,0.69,3.98,3.0,40.84,1.0,0,0
174.86,0.53,24.92,3.0,32.93,1.0,1,1
196.04,0.32,4.88,2.0,61.89,0.0,1,1
